,Unnamed: 0,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Diagonal Residual
6134,6134,8/28/2022,2022-Q150,I93,0.3,0.4,0.5
6135,6135,8/28/2022,2022-Q150,F51,0.1,0.0,0.1
6136,6136,8/28/2022,2022-Q150,I93,0.2,0.1,0.223606797749979
6137,6137,8/28/2022,2022-Q150,H21,0.2,0.1,0.223606797749979
6138,6138,8/30/2022,2022-Q183,F51,0.0,0.1,0.1
6140,6140,8/30/2022,2022-Q183,654,0.7,0.2,0.7280109889280517
6141,6141,8/30/2022,2022-Q183,F51,0.0,0.0,0.0
6143,6143,8/30/2022,2022-Q183,568,0.0,0.0,0.0
6144,6144,8/30/2022,2022-Q183,F51,0.1,0.0,0.1
6146,6146,8/30/2022,2022-Q183,568,0.0,0.0,0.0
6147,6147,8/30/2022,2022-Q183,F51,0.0,0.2,0.2
6148,6148,8/30/2022,2022-Q183,807,0.5,0.1,0.5099019513592785
6149,6149,8/30/2022,2022-Q183,568,0.0,0.0,0.0
6150,6150,8/30/2022,2022-Q183,F51,0.0,0.0,0.0
6151,6151,8/30/2022,2022-Q183,807,0.0,0.1,0.1
6152,6152,8/30/2022,2022-Q183,V06,0.2,0.1,0.223606797749979
6154,6154,8/30/2022,2022-Q183,807,0.1,0.0,0.1
6155,6155,8/30/2022,2022-Q183,V06,0.1,0.1,0.1414213562373095
6157,6157,8/30/2022,2022-Q183,654,0.5,0.1,0.5099019513592785
6158,6158,8/30/2022,2022-Q183,V06,0.0,0.3,0.3
6161,6161,8/30/2022,2022-Q190,204,0.0,0.2,0.2
6166,6166,8/30/2022,2022-Q190,H36,0.2,0.0,0.2
6169,6169,8/30/2022,2022-Q190,H36,0.1,0.1,0.1414213562373095
6172,6172,8/30/2022,2022-Q190,H36,0.2,0.2,0.282842712474619
6175,6175,8/30/2022,2022-Q190,654,0.1,0.3,0.3162277660168379
6178,6178,8/30/2022,2022-Q190,654,0.1,0.2,0.223606797749979
6179,6179,8/30/2022,2022-Q190,L01,0.0,0.1,0.1
6181,6181,8/30/2022,2022-Q190,654,0.0,0.0,0.0
6182,6182,8/30/2022,2022-Q190,L01,0.2,0.1,0.223606797749979
6184,6184,8/30/2022,2022-Q190,654,0.0,0.0,0.0
6188,6188,8/30/2022,2022-Q190,L01,0.4,0.2,0.447213595499958
6191,6191,8/30/2022,2022-Q190,L01,0.3,0.1,0.3162277660168379
6194,6194,8/30/2022,2022-Q190,L01,0.1,0.1,0.1414213562373095
6197,6197,8/30/2022,2022-Q190,958,0.5,0.9,1.0295630140987
6199,6199,8/30/2022,2022-Q190,104,0.4,0.2,0.447213595499958
6200,6200,8/30/2022,2022-Q190,958,0.7,0.2,0.7280109889280517
6202,6202,8/30/2022,2022-Q190,104,0.5,0.2,0.5385164807134505
6203,6203,8/30/2022,2022-Q190,958,0.2,0.9,0.9219544457292888
6214,6214,8/30/2022,2022-Q190,204,0.2,0.5,0.5385164807134505
6216,6216,8/30/2022,2022-Q194,F52,0.5,0.8,0.9433981132056604
6217,6217,8/30/2022,2022-Q194,L01,0.6,0.2,0.6324555320336759
6218,6218,8/30/2022,2022-Q194,654,0.2,0.1,0.223606797749979
6219,6219,8/30/2022,2022-Q194,F52,0.2,0.3,0.3605551275463989
6220,6220,8/30/2022,2022-Q194,L01,0.0,0.7,0.7
6221,6221,8/30/2022,2022-Q194,654,0.1,0.3,0.3162277660168379
6222,6222,8/30/2022,2022-Q194,F52,0.2,0.2,0.282842712474619
6223,6223,8/30/2022,2022-Q194,L01,0.3,0.5,0.58309518948453
6224,6224,8/30/2022,2022-Q194,654,0.1,0.1,0.1414213562373095
6225,6225,8/30/2022,2022-Q194,F52,0.0,0.4,0.4
6226,6226,8/30/2022,2022-Q194,J95,0.1,0.1,0.1414213562373095
6227,6227,8/30/2022,2022-Q194,568,0.0,0.0,0.0
6228,6228,8/30/2022,2022-Q194,F52,0.2,0.4,0.447213595499958
6229,6229,8/30/2022,2022-Q194,J95,0.1,0.2,0.223606797749979
6230,6230,8/30/2022,2022-Q194,568,0.0,0.0,0.0
6231,6231,8/30/2022,2022-Q194,F52,0.2,0.3,0.3605551275463989
6233,6233,8/30/2022,2022-Q194,568,0.0,0.0,0.0
6241,6241,8/30/2022,2022-Q194,654,0.0,0.1,0.1
6243,6243,8/30/2022,2022-Q194,L01,0.5,0.6,0.7810249675906654
6244,6244,8/30/2022,2022-Q194,654,0.1,0.2,0.223606797749979
6246,6246,8/30/2022,2022-Q194,L01,0.4,0.1,0.4123105625617661
6247,6247,8/30/2022,2022-Q194,654,0.2,0.1,0.223606797749979
6248,6248,8/30/2022,2022-Q195,F52,0.3,0.0,0.3
6249,6249,8/30/2022,2022-Q195,L01,0.4,0.0,0.4
6250,6250,8/30/2022,2022-Q195,V06,0.2,0.1,0.223606797749979
6251,6251,8/30/2022,2022-Q195,F52,0.2,0.1,0.223606797749979
6252,6252,8/30/2022,2022-Q195,L01,0.8,0.4,0.894427190999916
6253,6253,8/30/2022,2022-Q195,654,0.9,0.4,0.9848857801796104
6254,6254,8/30/2022,2022-Q195,F52,0.2,0.0,0.2
6255,6255,8/30/2022,2022-Q195,L01,0.8,0.6,1.0
6256,6256,8/30/2022,2022-Q195,654,0.8,0.2,0.8246211251235323
6257,6257,8/30/2022,2022-Q195,F52,0.6,0.0,0.6
6259,6259,8/30/2022,2022-Q195,654,0.7,0.2,0.7280109889280517
6260,6260,8/30/2022,2022-Q195,F52,0.4,0.1,0.4123105625617661
6262,6262,8/30/2022,2022-Q195,654,0.5,0.3,0.58309518948453
6263,6263,8/30/2022,2022-Q195,F52,0.3,0.1,0.3162277660168379
6265,6265,8/30/2022,2022-Q195,654,0.3,0.0,0.3
6266,6266,8/30/2022,2022-Q195,L01,0.3,0.0,0.3
6267,6267,8/30/2022,2022-Q195,V06,0.5,0.1,0.5099019513592785
6268,6268,8/30/2022,2022-Q195,654,0.2,0.1,0.223606797749979
6269,6269,8/30/2022,2022-Q195,L01,0.3,0.0,0.3
6270,6270,8/30/2022,2022-Q195,V06,0.5,0.1,0.5099019513592785
6271,6271,9/2/2022,2022-R23 ,F52,0.0,0.2,0.2
6272,6272,9/2/2022,2022-R23 ,F52,0.0,0.1,0.1
6273,6273,9/2/2022,2022-R23 ,654,0.2,0.1,0.223606797749979
6274,6274,9/2/2022,2022-R23 ,F52,0.0,0.1,0.1
6275,6275,9/2/2022,2022-R23 ,F52,0.2,0.1,0.223606797749979
6276,6276,9/2/2022,2022-R23 ,654,0.2,0.1,0.223606797749979
6277,6277,9/2/2022,2022-R23 ,F51,0.0,0.0,0.0
6278,6278,9/2/2022,2022-R23 ,F52,0.1,0.1,0.1414213562373095
6279,6279,9/2/2022,2022-R23 ,654,0.0,0.1,0.1
6280,6280,9/2/2022,2022-R23 ,F51,0.3,0.1,0.3162277660168379
6281,6281,9/2/2022,2022-R23 ,F52,0.1,0.0,0.1
6282,6282,9/2/2022,2022-R23 ,F51,0.1,0.0,0.1
6283,6283,9/2/2022,2022-R23 ,F51,0.2,0.1,0.223606797749979
6284,6284,9/2/2022,2022-R23 ,F52,0.3,0.1,0.3162277660168379
6285,6285,9/2/2022,2022-R23 ,I93,0.6,0.4,0.7211102550927979
6286,6286,9/2/2022,2022-R23 ,F51,0.0,0.1,0.1
6287,6287,9/2/2022,2022-R23 ,807,0.6,0.4,0.7211102550927979
6288,6288,9/2/2022,2022-R23 ,I93,0.5,0.1,0.5099019513592785
6289,6289,9/2/2022,2022-R23 ,F52,0.3,0.3,0.4242640687119285
6290,6290,9/2/2022,2022-R23 ,807,0.3,0.0,0.3
6291,6291,9/2/2022,2022-R23 ,I93,0.3,0.4,0.5
6292,6292,9/2/2022,2022-R23 ,F52,1.6,0.5,1.6763054614240211
6293,6293,9/2/2022,2022-R23 ,807,0.0,0.1,0.1
6294,6294,9/2/2022,2022-R23 ,F52,0.0,0.1,0.1
6295,6295,9/2/2022,2022-R23 ,654,0.2,0.1,0.223606797749979
6296,6296,9/2/2022,2022-R24 ,F51,0.1,0.3,0.3162277660168379
6297,6297,9/2/2022,2022-R24 ,F52,0.2,0.3,0.3605551275463989
6298,6298,9/2/2022,2022-R24 ,654,0.1,0.0,0.1
6299,6299,9/2/2022,2022-R24 ,F51,0.1,0.1,0.1414213562373095
6300,6300,9/2/2022,2022-R24 ,L01,0.5,0.1,0.5099019513592785
6301,6301,9/2/2022,2022-R24 ,654,0.0,0.1,0.1
6302,6302,9/2/2022,2022-R24 ,F51,0.0,0.2,0.2
6303,6303,9/2/2022,2022-R24 ,L01,0.4,0.0,0.4
6304,6304,9/2/2022,2022-R24 ,654,0.1,0.0,0.1
6305,6305,9/2/2022,2022-R24 ,F52,0.0,0.0,0.0
6306,6306,9/2/2022,2022-R24 ,L01,0.3,0.4,0.5
6307,6307,9/2/2022,2022-R24 ,F51,0.1,0.1,0.1414213562373095
6308,6308,9/2/2022,2022-R24 ,F52,0.1,0.0,0.1
6309,6309,9/2/2022,2022-R24 ,L01,0.1,0.0,0.1
6310,6310,9/2/2022,2022-R24 ,F51,0.0,0.1,0.1
6311,6311,9/2/2022,2022-R24 ,F52,0.0,0.1,0.1
6312,6312,9/2/2022,2022-R24 ,807,0.3,0.2,0.3605551275463989
6313,6313,9/2/2022,2022-R24 ,I93,1.1,0.3,1.140175425099138
6314,6314,9/2/2022,2022-R24 ,F52,0.0,0.1,0.1
6315,6315,9/2/2022,2022-R24 ,807,0.0,0.3,0.3
6316,6316,9/2/2022,2022-R24 ,I93,0.9,0.4,0.9848857801796104
6317,6317,9/2/2022,2022-R24 ,F52,0.1,0.1,0.1414213562373095
6318,6318,9/2/2022,2022-R24 ,807,0.5,0.1,0.5099019513592785
6319,6319,9/2/2022,2022-R24 ,I93,0.5,0.2,0.5385164807134505
6320,6320,9/2/2022,2022-R32 ,F52,0.0,0.0,0.0
6324,6324,9/2/2022,2022-R32 ,L01,0.2,0.2,0.282842712474619
6327,6327,9/2/2022,2022-R32 ,L01,0.4,0.1,0.4123105625617661
6328,6328,9/2/2022,2022-R32 ,654,0.1,0.2,0.223606797749979
6330,6330,9/2/2022,2022-R32 ,L01,0.3,0.4,0.5
6331,6331,9/2/2022,2022-R32 ,654,0.1,0.0,0.1
6333,6333,9/2/2022,2022-R32 ,L01,0.2,0.0,0.2
6334,6334,9/2/2022,2022-R32 ,654,0.1,0.0,0.1
6337,6337,9/2/2022,2022-R32 ,654,0.1,0.0,0.1
6342,6342,9/3/2022,2022-R57 ,T05,0.1,0.2,0.223606797749979
6343,6343,9/3/2022,2022-R57 ,I93,0.5,0.5,0.7071067811865476
6344,6344,9/3/2022,2022-R57 ,807,0.1,0.1,0.1414213562373095
6345,6345,9/3/2022,2022-R57 ,T05,0.0,0.4,0.4
6348,6348,9/3/2022,2022-R57 ,T05,0.2,0.3,0.3605551275463989
6351,6351,9/3/2022,2022-R57 ,L01,0.0,0.3,0.3
6354,6354,9/3/2022,2022-R57 ,L01,0.1,0.5,0.5099019513592785
6357,6357,9/3/2022,2022-R57 ,L01,0.2,0.5,0.5385164807134505
6360,6360,9/3/2022,2022-R57 ,L01,0.4,0.6,0.7211102550927979
6363,6363,9/3/2022,2022-R57 ,L01,0.1,0.6,0.6082762530298219
6364,6364,9/3/2022,2022-R57 ,958,0.2,0.0,0.2
6369,6369,9/3/2022,2022-R57 ,I93,0.2,0.6,0.6324555320336759
6373,6373,9/3/2022,2022-R57 ,958,0.1,0.7,0.7071067811865475
6375,6375,9/3/2022,2022-R57 ,I93,0.3,0.6,0.6708203932499369
6376,6376,9/3/2022,2022-R57 ,958,0.3,0.3,0.4242640687119285
6384,6384,9/3/2022,2022-R57 ,I93,0.4,0.6,0.7211102550927979
6386,6386,9/3/2022,2022-R57 ,654,0.2,0.0,0.2
6388,6388,9/3/2022,2022-R57 ,807,0.3,0.0,0.3
6389,6389,9/3/2022,2022-R57 ,654,0.1,0.0,0.1
6390,6390,9/3/2022,2022-R57 ,I93,0.4,0.5,0.6403124237432849
6391,6391,9/3/2022,2022-R57 ,807,0.2,0.0,0.2
6392,6392,9/3/2022,2022-R57 ,654,0.2,0.0,0.2
6393,6393,9/3/2022,2022-R58 ,F51,0.0,0.0,0.0
6395,6395,9/3/2022,2022-R58 ,I93,0.2,0.1,0.223606797749979
6396,6396,9/3/2022,2022-R58 ,F51,0.0,0.0,0.0
6398,6398,9/3/2022,2022-R58 ,I93,0.2,0.2,0.282842712474619
6399,6399,9/3/2022,2022-R58 ,F51,0.0,0.0,0.0
6401,6401,9/3/2022,2022-R58 ,I93,0.6,0.5,0.7810249675906654
6402,6402,9/3/2022,2022-R58 ,L01,0.3,0.0,0.3
6404,6404,9/3/2022,2022-R58 ,654,0.0,0.2,0.2
6405,6405,9/3/2022,2022-R58 ,L01,0.3,0.2,0.3605551275463989
6407,6407,9/3/2022,2022-R58 ,654,0.0,0.2,0.2
6408,6408,9/3/2022,2022-R58 ,L01,0.1,0.0,0.1
6409,6409,9/3/2022,2022-R58 ,I52,0.2,0.0,0.2
6410,6410,9/3/2022,2022-R58 ,654,0.0,0.0,0.0
6411,6411,9/3/2022,2022-R58 ,L01,0.2,0.1,0.223606797749979
6412,6412,9/3/2022,2022-R58 ,I52,0.0,0.0,0.0
6413,6413,9/3/2022,2022-R58 ,654,0.0,0.0,0.0
6414,6414,9/3/2022,2022-R58 ,L01,0.2,0.3,0.3605551275463989
6415,6415,9/3/2022,2022-R58 ,I52,0.2,0.5,0.5385164807134505
6416,6416,9/3/2022,2022-R58 ,568,0.1,0.0,0.1
6417,6417,9/3/2022,2022-R58 ,H21,0.0,0.0,0.0
6419,6419,9/3/2022,2022-R58 ,568,0.1,0.0,0.1
6420,6420,9/3/2022,2022-R58 ,H21,0.0,0.0,0.0
6422,6422,9/3/2022,2022-R58 ,H21,0.1,0.3,0.3162277660168379
6424,6424,9/4/2022,2022-R75 ,F52,0.0,0.1,0.1
6425,6425,9/4/2022,2022-R75 ,I93,0.5,0.8,0.9433981132056604
6426,6426,9/4/2022,2022-R75 ,654,0.3,0.0,0.3
6427,6427,9/4/2022,2022-R75 ,F52,0.0,0.2,0.2
6428,6428,9/4/2022,2022-R75 ,104,1.2,0.2,1.2165525060596438
6429,6429,9/4/2022,2022-R75 ,654,0.2,0.0,0.2
6430,6430,9/4/2022,2022-R75 ,F52,0.0,0.1,0.1
6431,6431,9/4/2022,2022-R75 ,104,1.0,0.5,1.118033988749895
6432,6432,9/4/2022,2022-R75 ,568,0.0,0.1,0.1
6433,6433,9/4/2022,2022-R75 ,F51,0.0,0.0,0.0
6434,6434,9/4/2022,2022-R75 ,I93,0.5,0.9,1.0295630140987
6435,6435,9/4/2022,2022-R75 ,568,0.0,0.0,0.0
6436,6436,9/4/2022,2022-R75 ,F51,0.2,0.1,0.223606797749979
6437,6437,9/4/2022,2022-R75 ,958,0.6,0.2,0.6324555320336759
6438,6438,9/4/2022,2022-R75 ,568,0.0,0.0,0.0
6439,6439,9/4/2022,2022-R75 ,958,0.2,1.3,1.315294643796591
6440,6440,9/4/2022,2022-R75 ,I93,0.1,0.4,0.4123105625617661
6441,6441,9/4/2022,2022-R75 ,568,0.0,0.0,0.0
6442,6442,9/4/2022,2022-R76 ,F51,0.2,0.2,0.282842712474619
6443,6443,9/4/2022,2022-R76 ,807,0.3,0.1,0.3162277660168379
6444,6444,9/4/2022,2022-R76 ,F51,0.3,0.2,0.3605551275463989
6445,6445,9/4/2022,2022-R76 ,F51,0.0,0.1,0.1
6446,6446,9/4/2022,2022-R76 ,807,0.1,0.1,0.1414213562373095
6447,6447,9/4/2022,2022-R76 ,F51,0.0,0.1,0.1
6448,6448,9/4/2022,2022-R76 ,F51,0.4,0.2,0.447213595499958
6449,6449,9/4/2022,2022-R76 ,807,0.1,0.2,0.223606797749979
6450,6450,9/4/2022,2022-R76 ,654,0.0,0.0,0.0
6451,6451,9/4/2022,2022-R76 ,F51,0.0,0.0,0.0
6452,6452,9/4/2022,2022-R76 ,568,0.0,0.1,0.1
6453,6453,9/4/2022,2022-R76 ,654,0.0,0.0,0.0
6454,6454,9/4/2022,2022-R76 ,F51,0.3,0.1,0.3162277660168379
6455,6455,9/4/2022,2022-R76 ,568,0.0,0.1,0.1
6456,6456,9/4/2022,2022-R76 ,654,0.0,0.1,0.1
6457,6457,9/5/2022,2022-R82 ,F52,0.1,0.3,0.3162277660168379
6459,6459,9/5/2022,2022-R82 ,654,0.3,0.1,0.3162277660168379
6460,6460,9/5/2022,2022-R82 ,F52,0.0,0.7,0.7
6462,6462,9/5/2022,2022-R82 ,568,0.0,0.1,0.1
6463,6463,9/5/2022,2022-R82 ,F52,0.0,0.4,0.4
6465,6465,9/5/2022,2022-R82 ,654,0.0,0.1,0.1
6466,6466,9/5/2022,2022-R82 ,568,0.0,0.1,0.1
6468,6468,9/5/2022,2022-R82 ,568,0.0,0.1,0.1
6469,6469,9/5/2022,2022-R82 ,568,0.1,0.3,0.3162277660168379
6471,6471,9/5/2022,2022-R82 ,568,0.0,0.1,0.1
6472,6472,9/5/2022,2022-R82 ,568,0.0,0.1,0.1
6473,6473,9/5/2022,2022-R82 ,I93,0.4,0.2,0.447213595499958
6474,6474,9/5/2022,2022-R82 ,L01,0.2,0.8,0.8246211251235323
6475,6475,9/5/2022,2022-R82 ,F51,0.1,0.2,0.223606797749979
6476,6476,9/5/2022,2022-R82 ,I93,0.0,0.2,0.2
6477,6477,9/5/2022,2022-R82 ,L01,0.5,0.3,0.58309518948453
6478,6478,9/5/2022,2022-R82 ,F51,0.2,0.1,0.223606797749979
6479,6479,9/5/2022,2022-R82 ,I93,0.3,0.2,0.3605551275463989
6480,6480,9/5/2022,2022-R82 ,L01,0.0,0.6,0.6
6481,6481,9/5/2022,2022-R82 ,958,0.1,0.9,0.9055385138137416
6482,6482,9/5/2022,2022-R82 ,104,0.6,0.2,0.6324555320336759
6483,6483,9/5/2022,2022-R82 ,L01,0.3,1.0,1.044030650891055
6484,6484,9/5/2022,2022-R82 ,958,0.1,0.2,0.223606797749979
6485,6485,9/5/2022,2022-R82 ,104,0.6,0.2,0.6324555320336759
6487,6487,9/5/2022,2022-R82 ,958,0.9,1.1,1.4212670403551897
6488,6488,9/5/2022,2022-R82 ,654,0.1,0.0,0.1
6490,6490,9/17/2022,2022-S05 ,703,0.2,0.0,0.2
6491,6491,9/17/2022,2022-S05 ,I93,0.1,0.0,0.1
6492,6492,9/17/2022,2022-S05 ,654,0.0,0.0,0.0
6493,6493,9/17/2022,2022-S05 ,703,1.1,0.5,1.2083045973594573
6494,6494,9/17/2022,2022-S05 ,I93,0.4,0.1,0.4123105625617661
6495,6495,9/17/2022,2022-S05 ,654,0.1,0.0,0.1
6496,6496,9/17/2022,2022-S05 ,703,0.5,0.1,0.5099019513592785
6497,6497,9/17/2022,2022-S05 ,I93,0.5,0.1,0.5099019513592785
6498,6498,9/17/2022,2022-S05 ,I52,0.1,0.1,0.1414213562373095
6499,6499,9/17/2022,2022-S05 ,703,0.0,0.1,0.1
6501,6501,9/17/2022,2022-S05 ,T05,0.5,0.7,0.8602325267042626
6502,6502,9/17/2022,2022-S05 ,703,1.8,1.4,2.280350850198276
6504,6504,9/17/2022,2022-S05 ,I52,0.1,0.2,0.223606797749979
6505,6505,9/17/2022,2022-S05 ,703,0.4,0.3,0.5
6507,6507,9/17/2022,2022-S05 ,I52,0.0,0.0,0.0
6508,6508,9/17/2022,2022-S05 ,703,0.4,0.1,0.4123105625617661
6509,6509,9/17/2022,2022-S05 ,H36,0.1,0.3,0.3162277660168379
6510,6510,9/17/2022,2022-S05 ,I52,0.0,0.0,0.0
6511,6511,9/17/2022,2022-S05 ,104,0.2,0.2,0.282842712474619
6512,6512,9/17/2022,2022-S05 ,H36,0.0,1.3,1.3
6513,6513,9/17/2022,2022-S05 ,654,0.1,0.1,0.1414213562373095
6514,6514,9/17/2022,2022-S05 ,104,0.2,0.4,0.447213595499958
6515,6515,9/17/2022,2022-S05 ,H36,0.1,0.5,0.5099019513592785
6516,6516,9/17/2022,2022-S05 ,T05,1.1,0.8,1.3601470508735445
6517,6517,9/17/2022,2022-S05 ,104,0.4,0.4,0.5656854249492381
6519,6519,9/17/2022,2022-S05 ,T05,0.4,0.2,0.447213595499958
6522,6522,9/17/2022,2022-S05 ,T05,0.0,0.1,0.1
6524,6524,9/17/2022,2022-S05 ,H21,0.2,0.0,0.2
6525,6525,9/17/2022,2022-S05 ,F51,0.0,0.1,0.1
6527,6527,9/17/2022,2022-S05 ,H21,0.1,0.2,0.223606797749979
6528,6528,9/17/2022,2022-S05 ,F51,0.1,0.1,0.1414213562373095
6529,6529,9/17/2022,2022-S05 ,L01,0.2,0.3,0.3605551275463989
6530,6530,9/17/2022,2022-S05 ,H21,0.1,0.0,0.1
6531,6531,9/17/2022,2022-S05 ,F51,0.1,0.0,0.1
6532,6532,9/17/2022,2022-S05 ,204,0.1,0.1,0.1414213562373095
6535,6535,9/17/2022,2022-S05 ,L01,0.1,0.2,0.223606797749979
6536,6536,9/17/2022,2022-S05 ,H21,0.1,0.3,0.3162277660168379
6538,6538,9/17/2022,2022-S05 ,L01,0.1,0.1,0.1414213562373095
6541,6541,9/17/2022,2022-S05 ,L01,0.0,0.1,0.1
6544,6544,9/17/2022,2022-S05 ,L01,0.0,0.0,0.0
6545,6545,9/17/2022,2022-S05 ,H21,0.3,0.1,0.3162277660168379
6547,6547,9/17/2022,2022-S05 ,204,0.3,0.1,0.3162277660168379
6550,6550,9/17/2022,2022-S05 ,958,0.1,0.6,0.6082762530298219
6553,6553,9/17/2022,2022-S05 ,204,0.1,0.0,0.1
6562,6562,9/17/2022,2022-S05 ,958,0.1,0.7,0.7071067811865475
6565,6565,9/17/2022,2022-S05 ,958,0.0,0.0,0.0
6568,6568,9/17/2022,2022-S09 ,G96,0.1,0.2,0.223606797749979
6569,6569,9/17/2022,2022-S09 ,L01,0.1,0.0,0.1
6571,6571,9/17/2022,2022-S09 ,G96,0.1,0.1,0.1414213562373095
6572,6572,9/17/2022,2022-S09 ,L01,0.1,0.1,0.1414213562373095
6573,6573,9/17/2022,2022-S09 ,H36,0.4,0.3,0.5
6574,6574,9/17/2022,2022-S09 ,G96,0.1,0.1,0.1414213562373095
6576,6576,9/17/2022,2022-S09 ,H36,0.2,0.0,0.2
6577,6577,9/17/2022,2022-S09 ,G96,0.1,0.2,0.223606797749979
6579,6579,9/17/2022,2022-S09 ,H21,0.0,0.1,0.1
6580,6580,9/17/2022,2022-S09 ,G96,0.0,0.1,0.1
6581,6581,9/17/2022,2022-S09 ,958,0.1,0.2,0.223606797749979
6582,6582,9/17/2022,2022-S09 ,H21,0.0,0.2,0.2
6583,6583,9/17/2022,2022-S09 ,G96,0.0,0.1,0.1
6584,6584,9/17/2022,2022-S09 ,958,0.9,0.1,0.9055385138137416
6585,6585,9/17/2022,2022-S09 ,H21,0.4,0.0,0.4
6586,6586,9/17/2022,2022-S09 ,G96,0.0,0.0,0.0
6587,6587,9/17/2022,2022-S09 ,958,0.4,0.3,0.5
6588,6588,9/17/2022,2022-S09 ,I52,0.8,0.3,0.8544003745317532
6589,6589,9/17/2022,2022-S09 ,G96,0.5,0.0,0.5
6590,6590,9/17/2022,2022-S09 ,204,0.2,0.3,0.3605551275463989
6591,6591,9/17/2022,2022-S09 ,I52,0.1,0.7,0.7071067811865475
6592,6592,9/17/2022,2022-S09 ,104,0.8,0.0,0.8
6593,6593,9/17/2022,2022-S09 ,204,0.3,0.2,0.3605551275463989
6594,6594,9/17/2022,2022-S09 ,I52,0.8,0.2,0.8246211251235323
6595,6595,9/17/2022,2022-S09 ,104,1.0,0.1,1.004987562112089
6596,6596,9/17/2022,2022-S09 ,I93,0.0,0.0,0.0
6597,6597,9/17/2022,2022-S09 ,654,0.0,0.0,0.0
6599,6599,9/17/2022,2022-S09 ,I93,0.1,0.1,0.1414213562373095
6600,6600,9/17/2022,2022-S09 ,654,0.0,0.1,0.1
6601,6601,9/17/2022,2022-S09 ,L01,0.3,0.2,0.3605551275463989
6602,6602,9/17/2022,2022-S09 ,I93,0.3,0.1,0.3162277660168379
6603,6603,9/17/2022,2022-S09 ,654,0.1,0.1,0.1414213562373095
6604,6604,9/17/2022,2022-S09 ,L01,0.2,0.0,0.2
6606,6606,9/17/2022,2022-S09 ,654,0.2,0.1,0.223606797749979
6607,6607,9/17/2022,2022-S09 ,L01,0.0,0.1,0.1
6609,6609,9/17/2022,2022-S14 ,G96,0.1,0.3,0.3162277660168379
6610,6610,9/17/2022,2022-S14 ,I93,0.6,0.4,0.7211102550927979
6612,6612,9/17/2022,2022-S14 ,G96,0.1,0.2,0.223606797749979
6613,6613,9/17/2022,2022-S14 ,I93,0.0,0.3,0.3
6614,6614,9/17/2022,2022-S14 ,H21,0.1,0.0,0.1
6615,6615,9/17/2022,2022-S14 ,G96,0.7,0.2,0.7280109889280517
6617,6617,9/17/2022,2022-S14 ,H21,0.1,0.2,0.223606797749979
6618,6618,9/17/2022,2022-S14 ,G96,0.3,0.1,0.3162277660168379
6619,6619,9/17/2022,2022-S14 ,I93,0.4,0.1,0.4123105625617661
6620,6620,9/17/2022,2022-S14 ,H21,0.2,0.3,0.3605551275463989
6621,6621,9/17/2022,2022-S14 ,I52,0.1,0.1,0.1414213562373095
6622,6622,9/17/2022,2022-S14 ,I93,0.1,1.0,1.004987562112089
6623,6623,9/17/2022,2022-S14 ,H21,0.9,0.0,0.9
6624,6624,9/17/2022,2022-S14 ,I52,0.3,0.4,0.5
6626,6626,9/17/2022,2022-S14 ,H21,1.1,0.3,1.140175425099138
6627,6627,9/17/2022,2022-S14 ,I52,0.5,0.2,0.5385164807134505
6628,6628,9/17/2022,2022-S14 ,J95,0.1,0.2,0.223606797749979
6629,6629,9/17/2022,2022-S14 ,H21,0.9,1.0,1.3453624047073711
6630,6630,9/17/2022,2022-S14 ,958,1.0,0.3,1.044030650891055
6631,6631,9/17/2022,2022-S14 ,J95,0.3,0.4,0.5
6632,6632,9/17/2022,2022-S14 ,654,0.2,0.0,0.2
6633,6633,9/17/2022,2022-S14 ,958,1.1,0.8,1.3601470508735445
6634,6634,9/17/2022,2022-S14 ,J95,0.5,0.4,0.6403124237432849
6635,6635,9/17/2022,2022-S14 ,654,0.1,0.0,0.1
6636,6636,9/17/2022,2022-S14 ,958,0.5,0.1,0.5099019513592785
6637,6637,9/17/2022,2022-S14 ,J95,0.4,0.4,0.5656854249492381
6638,6638,9/17/2022,2022-S14 ,654,0.3,0.0,0.3
6639,6639,9/17/2022,2022-S14 ,I93,0.4,0.0,0.4
6641,6641,9/17/2022,2022-S14 ,654,0.3,0.0,0.3
6642,6642,9/17/2022,2022-S14 ,I93,0.2,0.4,0.447213595499958
6644,6644,9/18/2022,2022-S25 ,703,0.5,0.1,0.5099019513592785
6647,6647,9/18/2022,2022-S25 ,703,1.0,0.5,1.118033988749895
6650,6650,9/18/2022,2022-S25 ,703,0.3,0.7,0.7615773105863908
6653,6653,9/18/2022,2022-S25 ,703,0.5,0.1,0.5099019513592785
6654,6654,9/18/2022,2022-S25 ,I93,0.1,0.3,0.3162277660168379
6656,6656,9/18/2022,2022-S25 ,I52,0.1,0.0,0.1
6657,6657,9/18/2022,2022-S25 ,I93,0.1,0.0,0.1
6659,6659,9/18/2022,2022-S25 ,I52,0.1,0.2,0.223606797749979
6660,6660,9/18/2022,2022-S25 ,I93,0.3,0.3,0.4242640687119285
6661,6661,9/18/2022,2022-S25 ,104,0.0,0.2,0.2
6662,6662,9/18/2022,2022-S25 ,I52,0.1,0.2,0.223606797749979
6664,6664,9/18/2022,2022-S25 ,104,0.5,0.1,0.5099019513592785
6665,6665,9/18/2022,2022-S25 ,I52,0.1,0.4,0.4123105625617661
