Date,Bulletin,Obs Code,Residual RA,Residual Dec
2/4/2022,2022-C62 ,958,0.1,0.1
2/4/2022,2022-C62 ,U52,0.1,0.4
2/4/2022,2022-C62 ,958,0.2,0.1
2/4/2022,2022-C62 ,U52,0.2,0.6
2/4/2022,2022-C63 ,G96,0.2,0.0
2/4/2022,2022-C63 ,I52,0.4,0.5
2/4/2022,2022-C63 ,858,0.2,0.5
2/4/2022,2022-C63 ,G96,0.0,0.1
2/4/2022,2022-C63 ,I52,0.4,0.0
2/4/2022,2022-C63 ,858,0.1,0.6
2/4/2022,2022-C63 ,G96,0.1,0.1
2/4/2022,2022-C63 ,I52,0.2,0.0
2/4/2022,2022-C63 ,I52,0.1,0.8
2/4/2022,2022-C63 ,G96,0.1,0.1
2/4/2022,2022-C63 ,204,0.1,0.2
2/4/2022,2022-C63 ,I52,0.3,0.3
2/4/2022,2022-C63 ,I52,0.2,0.1
2/4/2022,2022-C63 ,204,0.0,0.2
2/4/2022,2022-C63 ,I52,0.0,0.1
2/4/2022,2022-C63 ,I52,0.4,0.2
2/4/2022,2022-C63 ,204,0.0,0.1
2/4/2022,2022-C63 ,654,0.1,0.1
2/4/2022,2022-C63 ,I52,0.8,0.4
2/4/2022,2022-C63 ,807,0.2,0.1
2/4/2022,2022-C63 ,654,0.0,0.1
2/4/2022,2022-C63 ,I52,0.3,0.0
2/4/2022,2022-C63 ,807,0.0,0.3
2/4/2022,2022-C63 ,654,0.0,0.2
2/4/2022,2022-C63 ,I52,0.2,0.1
2/4/2022,2022-C63 ,807,0.0,0.2
2/4/2022,2022-C65 ,F52,0.1,0.2
2/4/2022,2022-C65 ,204,0.1,0.2
2/4/2022,2022-C65 ,568,0.0,0.0
2/4/2022,2022-C65 ,F52,0.0,0.3
2/4/2022,2022-C65 ,858,0.0,0.5
2/4/2022,2022-C65 ,568,0.0,0.1
2/4/2022,2022-C65 ,F52,0.0,0.2
2/4/2022,2022-C65 ,858,0.2,0.3
2/4/2022,2022-C65 ,568,0.0,0.0
2/4/2022,2022-C65 ,F52,0.2,0.1
2/4/2022,2022-C65 ,858,0.1,0.1
2/4/2022,2022-C65 ,568,0.0,0.1
2/4/2022,2022-C65 ,F52,0.4,0.4
2/4/2022,2022-C65 ,654,0.1,0.0
2/4/2022,2022-C65 ,654,0.1,0.1
2/4/2022,2022-C65 ,204,0.1,0.2
2/4/2022,2022-C65 ,654,0.0,0.1
2/4/2022,2022-C66 ,F52,0.1,0.1
2/4/2022,2022-C66 ,204,0.1,0.3
2/4/2022,2022-C66 ,568,0.0,0.0
2/4/2022,2022-C66 ,F52,0.0,0.1
2/4/2022,2022-C66 ,204,0.1,0.1
2/4/2022,2022-C66 ,568,0.0,0.0
2/4/2022,2022-C66 ,F52,0.4,0.4
2/4/2022,2022-C66 ,654,0.1,0.1
2/4/2022,2022-C66 ,568,0.1,0.0
2/4/2022,2022-C66 ,F52,0.1,0.2
2/4/2022,2022-C66 ,568,0.1,0.0
2/4/2022,2022-C66 ,654,0.0,0.1
2/4/2022,2022-C66 ,F52,0.3,0.3
2/4/2022,2022-C66 ,568,0.0,0.0
2/4/2022,2022-C66 ,654,0.1,0.1
2/4/2022,2022-C66 ,204,0.1,0.2
2/4/2022,2022-C66 ,568,0.0,0.1
2/5/2022,2022-C77 ,G96,0.3,0.2
2/5/2022,2022-C77 ,J95,0.2,0.1
2/5/2022,2022-C77 ,033,0.2,0.6
2/5/2022,2022-C77 ,G96,0.3,0.6
2/5/2022,2022-C77 ,J95,0.2,0.4
2/5/2022,2022-C77 ,033,0.2,0.4
2/5/2022,2022-C77 ,G96,0.3,0.4
2/5/2022,2022-C77 ,J95,0.1,0.1
2/5/2022,2022-C77 ,G96,0.1,0.0
2/5/2022,2022-C77 ,G96,0.2,0.2
2/5/2022,2022-C77 ,J95,0.1,0.0
2/5/2022,2022-C77 ,654,0.1,0.1
2/5/2022,2022-C77 ,G96,0.5,0.3
2/5/2022,2022-C77 ,033,0.1,0.2
2/5/2022,2022-C77 ,G96,0.0,0.0
2/5/2022,2022-C77 ,G96,0.3,0.0
2/5/2022,2022-C77 ,033,0.1,0.1
2/5/2022,2022-C77 ,G96,0.0,0.0
2/5/2022,2022-C77 ,I52,1.1,0.7
2/5/2022,2022-C77 ,033,0.1,0.2
2/5/2022,2022-C77 ,654,0.1,0.0
2/5/2022,2022-C77 ,I52,0.1,0.1
2/5/2022,2022-C77 ,033,0.0,0.2
2/5/2022,2022-C77 ,654,0.1,0.0
2/5/2022,2022-C77 ,I52,0.3,0.3
2/5/2022,2022-C77 ,C95,0.1,0.4
2/5/2022,2022-C77 ,I52,1.2,0.4
2/5/2022,2022-C77 ,C95,0.2,0.2
2/5/2022,2022-C83 ,G96,0.4,0.2
2/5/2022,2022-C83 ,I52,0.1,0.2
2/5/2022,2022-C83 ,654,0.1,0.1
2/5/2022,2022-C83 ,G96,0.8,1.3
2/5/2022,2022-C83 ,I52,0.2,0.1
2/5/2022,2022-C83 ,654,0.1,0.1
2/5/2022,2022-C83 ,G96,0.0,0.0
2/5/2022,2022-C83 ,I52,0.6,0.6
2/5/2022,2022-C83 ,654,0.1,0.0
2/5/2022,2022-C83 ,G96,1.5,0.3
2/5/2022,2022-C83 ,033,0.4,0.2
2/5/2022,2022-C83 ,I52,0.5,0.3
2/5/2022,2022-C83 ,I52,0.0,0.5
2/5/2022,2022-C83 ,033,0.4,0.0
2/5/2022,2022-C83 ,I52,0.3,0.0
2/5/2022,2022-C83 ,I52,0.5,0.4
2/5/2022,2022-C83 ,033,0.0,0.1
2/5/2022,2022-C83 ,I52,0.1,0.2
2/5/2022,2022-C83 ,I52,0.1,0.2
2/5/2022,2022-C83 ,J95,0.2,0.3
2/5/2022,2022-C83 ,I52,0.0,0.0
2/5/2022,2022-C83 ,I52,0.4,0.2
2/5/2022,2022-C83 ,J95,0.2,0.4
2/5/2022,2022-C83 ,I52,0.2,0.4
2/5/2022,2022-C83 ,J95,0.4,0.1
2/5/2022,2022-C87 ,F52,0.1,0.2
2/5/2022,2022-C87 ,033,0.5,0.0
2/5/2022,2022-C87 ,I52,0.3,0.1
2/5/2022,2022-C87 ,F52,0.0,0.1
2/5/2022,2022-C87 ,807,0.2,0.1
2/5/2022,2022-C87 ,I52,0.4,0.1
2/5/2022,2022-C87 ,F52,0.2,0.1
2/5/2022,2022-C87 ,807,0.2,0.0
2/5/2022,2022-C87 ,I52,0.1,0.3
2/5/2022,2022-C87 ,F52,0.3,0.1
2/5/2022,2022-C87 ,807,0.1,0.0
2/5/2022,2022-C87 ,654,0.2,0.1
2/5/2022,2022-C87 ,F52,0.1,0.1
2/5/2022,2022-C87 ,654,0.2,0.0
2/5/2022,2022-C87 ,654,0.1,0.0
2/5/2022,2022-C87 ,033,0.2,0.3
2/5/2022,2022-C87 ,I52,1.4,0.7
2/5/2022,2022-C87 ,568,0.0,0.0
2/5/2022,2022-C87 ,033,0.2,0.9
2/5/2022,2022-C87 ,I52,0.2,0.1
2/5/2022,2022-C87 ,568,0.1,0.0
2/5/2022,2022-C87 ,033,0.0,0.3
2/5/2022,2022-C87 ,I52,0.6,0.1
2/5/2022,2022-C87 ,568,0.1,0.0
2/6/2022,2022-C97 ,F52,0.0,0.1
2/6/2022,2022-C97 ,L01,0.3,0.1
2/6/2022,2022-C97 ,H21,0.1,0.0
2/6/2022,2022-C97 ,F52,0.0,0.1
2/6/2022,2022-C97 ,L01,0.2,0.1
2/6/2022,2022-C97 ,I52,0.1,0.1
2/6/2022,2022-C97 ,F52,0.1,0.0
2/6/2022,2022-C97 ,L01,0.3,0.3
2/6/2022,2022-C97 ,I52,0.0,0.3
2/6/2022,2022-C97 ,F52,0.2,0.2
2/6/2022,2022-C97 ,G14,0.3,0.4
2/6/2022,2022-C97 ,I52,0.2,0.0
2/6/2022,2022-C97 ,F52,0.0,0.0
2/6/2022,2022-C97 ,G14,0.2,0.6
2/6/2022,2022-C97 ,I52,0.0,0.1
2/6/2022,2022-C97 ,F52,0.1,0.3
2/6/2022,2022-C97 ,G14,0.8,0.7
2/6/2022,2022-C97 ,H36,0.1,0.1
2/6/2022,2022-C97 ,K83,0.8,0.1
2/6/2022,2022-C97 ,W34,0.1,0.0
2/6/2022,2022-C97 ,H36,0.3,0.4
2/6/2022,2022-C97 ,958,0.3,0.0
2/6/2022,2022-C97 ,W34,0.2,0.2
2/6/2022,2022-C97 ,H36,0.1,0.6
2/6/2022,2022-C97 ,K83,0.2,0.4
2/6/2022,2022-C97 ,W34,0.1,0.4
2/6/2022,2022-C97 ,H36,0.4,1.0
2/6/2022,2022-C97 ,958,0.7,0.2
2/6/2022,2022-C97 ,204,0.0,0.1
2/6/2022,2022-C97 ,703,1.5,0.0
2/6/2022,2022-C97 ,958,0.1,1.2
2/6/2022,2022-C97 ,204,0.0,0.0
2/6/2022,2022-C97 ,703,0.3,0.3
2/6/2022,2022-C97 ,104,0.1,0.0
2/6/2022,2022-C97 ,204,0.1,0.1
2/6/2022,2022-C97 ,703,0.0,0.5
2/6/2022,2022-C97 ,I93,0.1,0.2
2/6/2022,2022-C97 ,858,0.1,0.2
2/6/2022,2022-C97 ,703,0.6,0.5
2/6/2022,2022-C97 ,104,0.0,0.3
2/6/2022,2022-C97 ,858,0.1,0.2
2/6/2022,2022-C97 ,654,0.1,0.0
2/6/2022,2022-C97 ,I93,0.1,0.2
2/6/2022,2022-C97 ,858,0.2,0.0
2/6/2022,2022-C97 ,654,0.1,0.0
2/6/2022,2022-C97 ,I93,0.1,0.2
2/6/2022,2022-C97 ,H21,0.1,0.1
2/6/2022,2022-C97 ,654,0.0,0.1
2/6/2022,2022-C97 ,104,0.2,0.1
2/6/2022,2022-C97 ,H21,0.0,0.1
2/6/2022,2022-C107,G96,0.1,0.2
2/6/2022,2022-C107,L01,0.1,0.4
2/6/2022,2022-C107,H21,0.1,0.2
2/6/2022,2022-C107,G96,0.5,0.1
2/6/2022,2022-C107,C95,0.1,0.4
2/6/2022,2022-C107,858,0.5,0.1
2/6/2022,2022-C107,G96,0.4,0.1
2/6/2022,2022-C107,L01,0.3,0.5
2/6/2022,2022-C107,858,0.3,0.1
2/6/2022,2022-C107,G96,0.7,0.8
2/6/2022,2022-C107,L01,0.4,0.3
2/6/2022,2022-C107,858,0.4,0.0
2/6/2022,2022-C107,I52,0.0,0.3
2/6/2022,2022-C107,L01,0.5,0.5
2/6/2022,2022-C107,654,0.1,0.1
2/6/2022,2022-C107,I52,0.2,0.2
2/6/2022,2022-C107,104,0.4,0.1
2/6/2022,2022-C107,654,0.0,0.0
2/6/2022,2022-C107,I52,0.3,0.1
2/6/2022,2022-C107,104,0.2,0.1
2/6/2022,2022-C107,654,0.1,0.2
2/6/2022,2022-C107,I93,0.2,0.1
2/6/2022,2022-C107,104,0.6,0.0
2/6/2022,2022-C107,F52,0.1,0.0
2/6/2022,2022-C107,I93,0.2,0.0
2/6/2022,2022-C107,C95,0.5,0.6
2/6/2022,2022-C107,F52,0.1,0.0
2/6/2022,2022-C107,I93,0.5,0.3
2/6/2022,2022-C107,H21,0.1,0.1
2/6/2022,2022-C107,F52,0.0,0.1
2/6/2022,2022-C107,L01,0.7,0.3
2/6/2022,2022-C107,H21,0.2,0.3
2/6/2022,2022-C118,F52,0.2,0.2
2/6/2022,2022-C118,204,0.1,0.1
2/6/2022,2022-C118,858,0.3,0.4
2/6/2022,2022-C118,F52,0.5,0.1
2/6/2022,2022-C118,W34,0.2,0.4
2/6/2022,2022-C118,691,0.2,0.7
2/6/2022,2022-C118,F52,0.2,0.1
2/6/2022,2022-C118,807,0.3,0.1
2/6/2022,2022-C118,691,0.3,0.0
2/6/2022,2022-C118,F52,0.0,0.4
2/6/2022,2022-C118,W34,0.6,0.1
2/6/2022,2022-C118,691,0.1,0.0
2/6/2022,2022-C118,958,0.2,0.0
2/6/2022,2022-C118,807,0.2,0.1
2/6/2022,2022-C118,654,0.0,0.2
2/6/2022,2022-C118,958,0.6,0.2
2/6/2022,2022-C118,807,0.0,0.0
2/6/2022,2022-C118,654,0.0,0.1
2/6/2022,2022-C118,958,0.8,0.2
2/6/2022,2022-C118,H36,0.3,0.2
2/6/2022,2022-C118,I52,0.0,0.0
2/6/2022,2022-C118,204,0.1,0.5
2/6/2022,2022-C118,W34,0.5,0.1
2/6/2022,2022-C118,I52,0.1,0.2
2/6/2022,2022-C118,204,0.3,0.2
2/6/2022,2022-C118,H36,1.1,0.3
2/6/2022,2022-C118,I52,0.1,0.3
2/6/2022,2022-C118,I93,0.3,0.3
2/6/2022,2022-C118,H36,1.0,0.4
2/6/2022,2022-C118,I52,0.0,0.1
2/6/2022,2022-C118,I93,0.9,0.3
2/6/2022,2022-C118,858,0.1,0.5
2/6/2022,2022-C118,654,0.0,0.2
2/6/2022,2022-C118,I93,0.1,0.4
2/6/2022,2022-C118,858,0.6,0.3
2/7/2022,2022-C126,V00,0.1,0.0
2/7/2022,2022-C126,H21,0.1,0.3
2/7/2022,2022-C126,I52,0.1,0.3
2/7/2022,2022-C126,V00,0.1,0.2
2/7/2022,2022-C126,204,0.2,0.2
2/7/2022,2022-C126,I52,0.0,0.0
2/7/2022,2022-C126,V00,0.2,0.2
2/7/2022,2022-C126,H21,0.0,0.4
2/7/2022,2022-C126,654,0.0,0.1
2/7/2022,2022-C126,V00,0.2,0.1
2/7/2022,2022-C126,H21,0.3,0.0
2/7/2022,2022-C126,H21,0.2,0.3
2/7/2022,2022-C126,I52,0.0,0.1
2/7/2022,2022-C126,654,0.2,0.2
2/7/2022,2022-C126,H21,0.1,0.1
2/7/2022,2022-C126,I52,0.4,0.3
2/7/2022,2022-C126,654,0.1,0.1
2/7/2022,2022-C126,H21,0.1,0.2
2/7/2022,2022-C126,I52,0.4,0.3
2/7/2022,2022-C126,I52,0.1,0.0
2/7/2022,2022-C126,H21,0.1,0.1
2/7/2022,2022-C126,204,0.2,0.2
2/7/2022,2022-C126,I52,0.1,0.2
2/9/2022,2022-C173,F52,0.3,0.4
2/9/2022,2022-C173,H21,1.0,0.7
2/9/2022,2022-C173,568,0.0,0.0
2/9/2022,2022-C173,F52,0.1,0.1
2/9/2022,2022-C173,H21,0.7,0.8
2/9/2022,2022-C173,858,0.5,0.0
2/9/2022,2022-C173,F52,0.2,0.1
2/9/2022,2022-C173,858,0.4,0.2
2/9/2022,2022-C173,858,0.4,0.2
2/9/2022,2022-C173,F52,0.5,0.2
2/9/2022,2022-C173,I52,3.7,2.6
2/9/2022,2022-C173,654,0.0,0.1
2/9/2022,2022-C173,F52,0.8,0.2
2/9/2022,2022-C173,I52,3.3,2.2
2/9/2022,2022-C173,I52,0.2,0.4
2/9/2022,2022-C173,204,0.7,0.1
2/9/2022,2022-C173,858,0.2,0.2
2/9/2022,2022-C173,654,0.0,0.0
2/9/2022,2022-C173,033,0.2,0.1
2/9/2022,2022-C173,I52,0.2,0.2
2/9/2022,2022-C173,I52,0.6,0.2
2/9/2022,2022-C173,033,0.5,0.5
2/9/2022,2022-C173,I52,0.2,0.0
2/9/2022,2022-C173,I52,0.4,0.2
2/9/2022,2022-C173,033,0.1,0.2
2/9/2022,2022-C173,858,0.2,0.1
2/9/2022,2022-C173,I52,0.2,0.6
2/9/2022,2022-C173,204,0.1,0.9
2/9/2022,2022-C173,568,0.0,0.0
2/9/2022,2022-C173,654,0.0,0.0
2/9/2022,2022-C173,H21,0.6,0.9
2/9/2022,2022-C173,568,0.0,0.0
2/9/2022,2022-C178,F52,0.1,0.1
2/9/2022,2022-C178,F52,0.3,0.1
2/9/2022,2022-C178,I52,0.3,0.4
2/9/2022,2022-C178,F52,0.0,0.1
2/9/2022,2022-C178,F52,0.3,0.1
2/9/2022,2022-C178,I52,0.2,0.4
2/9/2022,2022-C178,F52,0.0,0.0
2/9/2022,2022-C178,204,0.2,0.2
2/9/2022,2022-C178,654,0.0,0.3
2/9/2022,2022-C178,F52,0.0,0.1
2/9/2022,2022-C178,204,0.1,0.3
2/9/2022,2022-C178,654,0.1,0.2
2/9/2022,2022-C178,F52,0.1,0.1
2/9/2022,2022-C178,I52,0.1,0.1
2/9/2022,2022-C178,654,0.1,0.2
2/9/2022,2022-C178,F52,0.1,0.2
2/9/2022,2022-C178,I52,0.5,0.4
2/9/2022,2022-C187,G96,0.1,0.1
2/9/2022,2022-C187,807,0.1,0.1
2/9/2022,2022-C187,104,0.1,0.2
2/9/2022,2022-C187,G96,0.1,0.0
2/9/2022,2022-C187,654,0.1,0.0
2/9/2022,2022-C187,K51,0.0,0.0
2/9/2022,2022-C187,G96,0.2,0.2
2/9/2022,2022-C187,654,0.1,0.2
2/9/2022,2022-C187,104,0.2,0.5
2/9/2022,2022-C187,G96,0.0,0.1
2/9/2022,2022-C187,654,0.1,0.1
2/9/2022,2022-C187,J87,1.4,0.3
2/9/2022,2022-C187,I52,0.5,0.1
2/9/2022,2022-C187,K96,0.0,0.1
2/9/2022,2022-C187,J87,0.4,0.4
2/9/2022,2022-C187,I52,0.1,0.2
2/9/2022,2022-C187,I93,0.0,0.3
2/9/2022,2022-C187,J87,0.0,0.1
2/9/2022,2022-C187,I52,0.1,0.3
2/9/2022,2022-C187,K96,0.8,0.2
2/9/2022,2022-C187,I93,0.3,0.6
2/9/2022,2022-C187,I52,0.4,0.2
2/9/2022,2022-C187,104,0.3,0.1
2/9/2022,2022-C187,L01,0.6,0.6
2/9/2022,2022-C187,807,0.0,0.2
2/9/2022,2022-C187,K51,0.0,0.2
2/9/2022,2022-C187,L01,0.1,0.6
2/9/2022,2022-C187,807,0.1,0.0
2/9/2022,2022-C187,K51,0.4,0.0
2/9/2022,2022-C187,L01,0.4,0.1
2/10/2022,2022-C192,W94,0.3,0.3
2/10/2022,2022-C192,204,0.0,0.2
2/10/2022,2022-C192,203,0.6,3.7
2/10/2022,2022-C192,W94,0.7,0.5
2/10/2022,2022-C192,204,0.3,0.0
2/10/2022,2022-C192,L01,0.6,0.3
2/10/2022,2022-C192,W94,0.4,0.3
2/10/2022,2022-C192,W95,0.2,0.6
2/10/2022,2022-C192,807,0.0,0.0
2/10/2022,2022-C192,W95,0.4,0.3
2/10/2022,2022-C192,W95,0.4,0.3
2/10/2022,2022-C192,807,0.2,0.2
2/10/2022,2022-C192,W95,0.4,0.1
2/10/2022,2022-C192,W95,0.7,0.5
2/10/2022,2022-C192,807,0.1,0.2
2/10/2022,2022-C192,W95,1.5,0.1
2/10/2022,2022-C192,203,0.2,3.3
2/10/2022,2022-C192,654,0.1,0.0
2/10/2022,2022-C192,I93,0.1,0.0
2/10/2022,2022-C192,L01,0.7,0.1
2/10/2022,2022-C192,654,0.0,0.0
2/10/2022,2022-C192,I93,0.0,0.2
2/10/2022,2022-C192,L01,0.3,0.1
2/10/2022,2022-C192,654,0.5,0.1
2/10/2022,2022-C196,W68,0.0,0.2
2/10/2022,2022-C196,M22,0.9,0.6
2/10/2022,2022-C196,654,0.1,0.3
2/10/2022,2022-C196,W68,0.3,0.4
2/10/2022,2022-C196,807,0.1,0.2
2/10/2022,2022-C196,654,0.3,0.1
2/10/2022,2022-C196,W68,0.3,0.6
2/10/2022,2022-C196,807,0.2,0.1
2/10/2022,2022-C196,654,0.1,0.2
2/10/2022,2022-C196,W68,0.5,0.9
2/10/2022,2022-C196,807,0.0,0.2
2/10/2022,2022-C196,U52,0.3,0.4
2/10/2022,2022-C196,M22,0.8,0.1
2/10/2022,2022-C196,G96,1.0,0.6
2/10/2022,2022-C196,U52,1.6,0.8
2/10/2022,2022-C196,M22,2.6,0.2
2/10/2022,2022-C196,G96,0.5,0.4
2/10/2022,2022-C196,U52,0.9,0.8
2/10/2022,2022-C196,M22,0.1,0.6
2/10/2022,2022-C196,G96,0.2,0.1
2/11/2022,2022-C207,T05,0.2,0.0
2/11/2022,2022-C207,B49,0.2,0.3
2/11/2022,2022-C207,654,0.0,0.2
2/11/2022,2022-C207,T05,0.1,0.1
2/11/2022,2022-C207,B49,0.3,0.2
2/11/2022,2022-C207,654,0.0,0.2
2/11/2022,2022-C207,T05,0.1,0.1
2/11/2022,2022-C207,B49,1.2,0.1
2/11/2022,2022-C207,654,0.0,0.2
2/11/2022,2022-C207,T05,0.1,0.7
2/11/2022,2022-C207,K96,0.1,0.1
2/11/2022,2022-C207,H21,0.2,0.3
2/11/2022,2022-C207,K88,0.0,0.1
2/11/2022,2022-C207,B49,0.1,0.6
2/11/2022,2022-C207,H21,0.1,0.1
2/11/2022,2022-C207,K88,0.1,0.1
2/11/2022,2022-C207,J69,0.1,0.0
2/11/2022,2022-C207,H21,0.1,0.3
2/11/2022,2022-C207,K88,0.3,0.1
2/11/2022,2022-C207,J69,0.1,0.1
2/11/2022,2022-C207,H21,0.3,0.0
2/11/2022,2022-C207,K88,0.3,0.2
2/11/2022,2022-C207,J69,0.3,0.2
2/11/2022,2022-C207,I52,0.2,0.1
2/11/2022,2022-C207,J95,0.3,0.1
2/11/2022,2022-C207,Z80,1.0,0.2
2/11/2022,2022-C207,I52,0.0,0.3
2/11/2022,2022-C207,J95,0.1,0.0
2/11/2022,2022-C207,J69,0.3,0.1
2/11/2022,2022-C207,I52,0.1,0.3
2/11/2022,2022-C207,J95,0.0,0.1
2/11/2022,2022-C207,J69,0.4,0.2
2/11/2022,2022-C207,900,0.2,1.1
2/11/2022,2022-C207,J95,0.1,0.1
2/11/2022,2022-C207,Z80,0.8,0.1
2/11/2022,2022-C207,900,0.4,1.4
2/11/2022,2022-C207,K96,0.0,0.2
2/11/2022,2022-C207,Z80,0.9,0.2
2/11/2022,2022-C207,900,0.5,1.1
2/11/2022,2022-C207,K96,0.1,0.2
2/11/2022,2022-C207,J69,0.2,0.6
2/12/2022,2022-C215,F52,0.2,0.0
2/12/2022,2022-C215,L01,0.3,0.1
2/12/2022,2022-C215,I52,0.0,0.5
2/12/2022,2022-C215,F52,0.1,0.0
2/12/2022,2022-C215,L01,0.3,0.5
2/12/2022,2022-C215,654,0.1,0.2
2/12/2022,2022-C215,F52,0.2,0.0
2/12/2022,2022-C215,807,0.3,0.5
2/12/2022,2022-C215,654,0.0,0.2
2/12/2022,2022-C215,F52,0.2,0.0
2/12/2022,2022-C215,807,0.5,0.3
2/12/2022,2022-C215,654,0.0,0.2
2/12/2022,2022-C215,F52,0.2,0.0
2/12/2022,2022-C215,807,0.0,0.2
2/12/2022,2022-C215,691,0.9,1.1
2/12/2022,2022-C215,F52,0.1,0.2
2/12/2022,2022-C215,I52,0.9,1.6
2/12/2022,2022-C215,691,0.1,0.0
2/12/2022,2022-C215,L01,0.7,0.5
2/12/2022,2022-C215,I52,0.2,0.1
2/12/2022,2022-C215,691,0.1,0.1
2/12/2022,2022-C221,G96,0.1,0.3
2/12/2022,2022-C221,I52,0.1,0.2
2/12/2022,2022-C221,L01,0.1,0.2
2/12/2022,2022-C221,G96,0.2,0.2
2/12/2022,2022-C221,I52,0.2,0.1
2/12/2022,2022-C221,L01,0.1,0.5
2/12/2022,2022-C221,G96,0.2,0.2
2/12/2022,2022-C221,I52,0.1,0.1
2/12/2022,2022-C221,L01,0.0,0.2
2/12/2022,2022-C221,G96,0.1,0.0
2/12/2022,2022-C221,654,0.0,0.1
2/12/2022,2022-C221,L01,0.3,0.2
2/12/2022,2022-C221,I52,0.2,0.0
2/12/2022,2022-C221,654,0.1,0.0
2/12/2022,2022-C221,L01,0.3,0.2
2/12/2022,2022-C221,I52,0.3,0.2
2/12/2022,2022-C221,654,0.1,0.0
2/12/2022,2022-C221,I52,0.1,0.1
2/12/2022,2022-C221,L01,0.4,0.0
2/27/2022,2022-D101,G96,0.3,0.2
2/27/2022,2022-D101,J95,0.0,0.1
2/27/2022,2022-D101,L01,0.3,0.3
2/27/2022,2022-D101,G96,0.4,0.3
2/27/2022,2022-D101,J95,0.2,0.0
2/27/2022,2022-D101,H21,0.0,0.0
2/27/2022,2022-D101,G96,0.2,0.4
2/27/2022,2022-D101,958,0.3,0.5
2/27/2022,2022-D101,H21,0.2,0.1
2/27/2022,2022-D101,G96,0.0,0.7
2/27/2022,2022-D101,958,0.0,1.0
2/27/2022,2022-D101,H21,0.3,0.1
2/27/2022,2022-D101,I52,0.0,0.2
2/27/2022,2022-D101,958,0.7,0.6
2/27/2022,2022-D101,H21,0.1,0.0
2/27/2022,2022-D101,I52,0.1,0.5
2/27/2022,2022-D101,I93,0.6,0.0
2/27/2022,2022-D101,858,0.2,0.1
2/27/2022,2022-D101,I52,0.0,0.5
2/27/2022,2022-D101,033,0.0,0.3
2/27/2022,2022-D101,858,0.3,0.4
2/27/2022,2022-D101,I52,0.3,0.4
2/27/2022,2022-D101,I93,0.1,0.3
2/27/2022,2022-D101,858,0.2,0.6
2/27/2022,2022-D101,I52,0.1,0.2
2/27/2022,2022-D101,033,0.2,0.3
2/27/2022,2022-D101,654,0.0,0.1
2/27/2022,2022-D101,I52,0.1,0.2
2/27/2022,2022-D101,033,0.0,0.1
2/27/2022,2022-D101,654,0.0,0.1
2/27/2022,2022-D101,204,0.0,0.3
2/27/2022,2022-D101,033,0.2,0.1
2/27/2022,2022-D101,654,0.0,0.1
2/27/2022,2022-D101,204,0.2,0.3
2/27/2022,2022-D101,L01,0.9,1.0
2/28/2022,2022-D125,U68,0.1,0.0
2/28/2022,2022-D125,K51,0.1,0.2
2/28/2022,2022-D125,H36,0.1,0.5
2/28/2022,2022-D125,U68,0.4,0.2
2/28/2022,2022-D125,K51,0.2,0.3
2/28/2022,2022-D125,734,0.0,1.2
2/28/2022,2022-D125,F52,0.1,0.0
2/28/2022,2022-D125,B72,0.5,0.1
2/28/2022,2022-D125,H36,0.5,0.8
2/28/2022,2022-D125,F52,0.1,0.0
2/28/2022,2022-D125,595,0.0,0.4
2/28/2022,2022-D125,734,0.3,1.7
2/28/2022,2022-D125,U68,0.4,0.2
2/28/2022,2022-D125,I93,0.1,0.3
2/28/2022,2022-D125,734,0.5,0.7
2/28/2022,2022-D125,U68,0.4,0.3
2/28/2022,2022-D125,I93,0.0,0.1
2/28/2022,2022-D125,H36,0.2,0.5
2/28/2022,2022-D125,F52,0.1,0.1
2/28/2022,2022-D125,I93,0.0,0.1
2/28/2022,2022-D125,654,0.1,0.0
2/28/2022,2022-D125,F52,0.1,0.2
2/28/2022,2022-D125,B72,0.2,0.4
2/28/2022,2022-D125,734,0.0,0.2
2/28/2022,2022-D125,F52,0.1,0.0
2/28/2022,2022-D125,958,0.1,0.3
2/28/2022,2022-D125,734,0.2,0.9
2/28/2022,2022-D125,F52,0.3,0.2
2/28/2022,2022-D125,958,0.8,0.3
2/28/2022,2022-D125,734,0.8,0.6
2/28/2022,2022-D125,474,0.0,0.1
2/28/2022,2022-D125,204,0.1,0.1
2/28/2022,2022-D125,734,0.4,0.9
2/28/2022,2022-D125,474,0.1,0.3
2/28/2022,2022-D125,K61,0.3,0.3
2/28/2022,2022-D125,654,0.0,0.0
2/28/2022,2022-D125,474,0.1,0.2
2/28/2022,2022-D125,958,0.8,0.2
2/28/2022,2022-D125,654,0.1,0.0
2/28/2022,2022-D125,474,0.7,0.5
2/28/2022,2022-D125,K61,0.0,0.6
2/28/2022,2022-D125,703,0.7,0.1
2/28/2022,2022-D125,I52,0.4,0.1
2/28/2022,2022-D125,Z99,0.3,0.3
2/28/2022,2022-D125,703,0.1,0.4
2/28/2022,2022-D125,I52,1.1,0.3
2/28/2022,2022-D125,K61,0.1,0.6
2/28/2022,2022-D125,703,0.5,0.2
2/28/2022,2022-D125,I52,0.3,0.3
2/28/2022,2022-D125,Z99,0.0,0.1
2/28/2022,2022-D125,703,0.2,2.5
2/28/2022,2022-D125,P93,0.0,0.1
2/28/2022,2022-D125,204,0.0,0.0
2/28/2022,2022-D125,F52,0.1,0.1
2/28/2022,2022-D125,P93,0.1,0.0
